189376,0;189376,0.00000;
192835,0;34833,0.00092;40368,0.00081;192835,0.00000;492714,0.00083;920116,0.00097;
193455,0;193455,0.00000;
196030,0;196030,0.00000;
196532,0;196532,0.00000;
196865,0;196865,0.00000;
197716,0;197716,0.00000;
197814,0;197814,0.00000;
199610,0;199610,0.00000;
199843,0;199843,0.00000;374716,0.00095;415240,0.00094;961797,0.00031;
200678,0;200678,0.00000;
201163,0;201163,0.00000;
201187,0;6608,0.00093;39927,0.00079;41159,0.00096;55940,0.00083;58987,0.00088;72698,0.00066;74778,0.00096;92656,0.00093;95215,0.00091;123235,0.00075;125654,0.00086;181979,0.00099;187895,0.00100;193855,0.00099;197450,0.00091;201187,0.00000;208374,0.00094;222977,0.00099;223943,0.00099;239399,0.00096;241889,0.00088;259941,0.00072;263613,0.00086;272701,0.00097;292602,0.00078;305345,0.00087;342617,0.00098;383300,0.00099;401499,0.00095;411716,0.00077;430551,0.00098;444858,0.00094;454396,0.00099;466486,0.00084;476964,0.00068;521586,0.00075;521837,0.00090;542789,0.00088;556136,0.00092;587069,0.00093;603541,0.00100;608427,0.00088;625782,0.00094;644240,0.00097;651638,0.00084;688598,0.00093;692741,0.00056;693363,0.00083;720947,0.00092;738022,0.00080;747914,0.00095;798145,0.00075;810572,0.00095;823605,0.00066;825794,0.00093;831887,0.00085;837172,0.00090;839083,0.00080;902223,0.00074;926603,0.00096;945789,0.00092;973516,0.00099;
201356,0;201356,0.00000;
201897,0;201897,0.00000;
202279,0;202279,0.00000;
204439,0;204439,0.00000;
207554,0;207554,0.00000;
210340,0;210340,0.00000;287280,0.00099;617973,0.00061;634203,0.00085;
212838,0;212838,0.00000;
215006,0;215006,0.00000;
216864,0;4148,0.00092;36875,0.00083;44328,0.00073;50051,0.00082;53297,0.00067;54548,0.00084;55669,0.00070;56134,0.00068;61991,0.00049;76158,0.00066;83275,0.00086;87098,0.00083;87191,0.00067;107752,0.00085;110595,0.00097;110933,0.00071;117141,0.00070;122638,0.00070;134252,0.00051;142347,0.00072;143324,0.00089;165359,0.00094;166592,0.00048;167933,0.00085;173913,0.00095;186247,0.00096;187927,0.00051;189568,0.00092;190580,0.00067;196177,0.00075;200962,0.00096;209624,0.00093;211222,0.00092;216729,0.00096;216864,0.00000;222041,0.00073;222068,0.00100;236160,0.00076;240626,0.00072;249067,0.00073;256831,0.00067;268488,0.00048;277466,0.00044;279713,0.00078;285651,0.00065;286405,0.00098;318127,0.00072;321206,0.00092;333195,0.00098;334438,0.00059;344623,0.00070;362951,0.00095;369779,0.00071;369835,0.00098;372235,0.00098;376073,0.00084;377053,0.00075;381890,0.00086;389647,0.00067;391461,0.00091;396122,0.00097;401838,0.00067;402769,0.00074;445163,0.00077;460142,0.00073;464888,0.00085;472199,0.00072;488170,0.00082;502410,0.00088;508635,0.00090;509728,0.00073;511518,0.00070;511635,0.00094;515073,0.00085;517172,0.00075;519600,0.00080;524483,0.00090;525401,0.00096;526938,0.00073;527346,0.00065;530450,0.00097;544697,0.00056;549340,0.00051;569080,0.00047;579531,0.00082;596439,0.00094;596482,0.00078;600494,0.00063;603798,0.00070;624364,0.00095;636256,0.00063;644906,0.00067;646124,0.00091;665817,0.00072;666108,0.00050;667102,0.00054;684317,0.00064;704031,0.00086;715596,0.00083;736973,0.00070;742713,0.00064;745786,0.00052;793171,0.00058;814883,0.00100;816574,0.00099;818654,0.00071;819606,0.00099;820132,0.00081;837950,0.00076;850811,0.00091;854301,0.00091;857083,0.00085;860222,0.00078;871192,0.00078;875982,0.00071;881117,0.00088;903266,0.00094;910865,0.00077;915929,0.00071;916545,0.00050;926016,0.00074;960973,0.00056;966028,0.00093;967659,0.00085;996665,0.00064;
219027,0;85,0.00080;1788,0.00059;2092,0.00057;3658,0.00073;6486,0.00091;7282,0.00077;7888,0.00067;9548,0.00077;9730,0.00061;11688,0.00058;13500,0.00033;13980,0.00040;15488,0.00063;16066,0.00072;16236,0.00078;19651,0.00093;21075,0.00079;21941,0.00086;24669,0.00075;24931,0.00019;28094,0.00079;28144,0.00068;28705,0.00059;29711,0.00079;30331,0.00048;31031,0.00091;31214,0.00035;31855,0.00078;34282,0.00073;35964,0.00054;36284,0.00060;37656,0.00025;38978,0.00078;39427,0.00035;40543,0.00065;41446,0.00083;42500,0.00036;42784,0.00044;45528,0.00087;46171,0.00052;48201,0.00074;49177,0.00055;49226,0.00078;51251,0.00069;52818,0.00094;53932,0.00099;54317,0.00070;54544,0.00072;54604,0.00033;55082,0.00094;55204,0.00086;55358,0.00062;57014,0.00075;57154,0.00045;57818,0.00064;59449,0.00072;59824,0.00065;59978,0.00057;60673,0.00084;61109,0.00081;61999,0.00072;63791,0.00076;64234,0.00076;67514,0.00065;67761,0.00035;68387,0.00058;68755,0.00063;69426,0.00054;69564,0.00091;73722,0.00057;74423,0.00053;74676,0.00072;75580,0.00083;76363,0.00086;77170,0.00096;78371,0.00024;78476,0.00018;78498,0.00046;78670,0.00058;78938,0.00068;79728,0.00051;79785,0.00057;81291,0.00090;83820,0.00054;86843,0.00058;87315,0.00071;87460,0.00052;87559,0.00099;88020,0.00086;89449,0.00048;94051,0.00053;94126,0.00068;94154,0.00089;94456,0.00093;95090,0.00093;95163,0.00079;96067,0.00053;98524,0.00092;98761,0.00039;101048,0.00075;101265,0.00069;102562,0.00054;103343,0.00088;104721,0.00032;105439,0.00056;107178,0.00043;108428,0.00092;110183,0.00082;110914,0.00048;111542,0.00094;112014,0.00086;115790,0.00051;116459,0.00055;117239,0.00097;119618,0.00040;120231,0.00034;123152,0.00078;123492,0.00068;123788,0.00055;123878,0.00023;124684,0.00058;125920,0.00067;127038,0.00065;127396,0.00037;128797,0.00046;129901,0.00063;131977,0.00066;132294,0.00079;133744,0.00068;134788,0.00082;134883,0.00068;136191,0.00024;136455,0.00049;137114,0.00044;137712,0.00041;138589,0.00078;139497,0.00041;140369,0.00056;140905,0.00028;141884,0.00086;142328,0.00043;143017,0.00071;143034,0.00086;143850,0.00038;145308,0.00051;148356,0.00097;148524,0.00075;149239,0.00071;149630,0.00042;151311,0.00096;151420,0.00058;151547,0.00078;153639,0.00036;154758,0.00077;155474,0.00071;157091,0.00089;157496,0.00050;158436,0.00064;161303,0.00095;161725,0.00098;161819,0.00089;163828,0.00070;163955,0.00090;164177,0.00077;165175,0.00089;165222,0.00058;167037,0.00082;168152,0.00084;168582,0.00069;168695,0.00062;169799,0.00043;170342,0.00070;172267,0.00094;172984,0.00100;173627,0.00057;174129,0.00099;174801,0.00069;176994,0.00045;177206,0.00085;181659,0.00076;183593,0.00054;183910,0.00080;186794,0.00091;187547,0.00067;187821,0.00088;187849,0.00080;188323,0.00039;188844,0.00091;191195,0.00041;191351,0.00069;192168,0.00088;193170,0.00040;195259,0.00060;195696,0.00097;195851,0.00063;195929,0.00063;197894,0.00080;198166,0.00063;198370,0.00053;199538,0.00044;202148,0.00027;202564,0.00015;205018,0.00053;206060,0.00052;206245,0.00046;207397,0.00065;207595,0.00065;207661,0.00072;208116,0.00092;210144,0.00081;212035,0.00082;213347,0.00061;213818,0.00056;216981,0.00050;217407,0.00074;218281,0.00045;218704,0.00098;218859,0.00048;219027,0.00000;220024,0.00097;225228,0.00048;225739,0.00066;226257,0.00038;226630,0.00049;228060,0.00090;230076,0.00040;230633,0.00064;231346,0.00078;233740,0.00076;233764,0.00071;234606,0.00057;235471,0.00100;237042,0.00066;237353,0.00093;238593,0.00050;238964,0.00055;240043,0.00079;240677,0.00053;241286,0.00019;243987,0.00041;244768,0.00067;246059,0.00087;246417,0.00074;246830,0.00086;247485,0.00096;248427,0.00058;250626,0.00072;251035,0.00065;252769,0.00082;253363,0.00089;254432,0.00066;255024,0.00055;255113,0.00072;258427,0.00049;258723,0.00090;259664,0.00100;260786,0.00075;260981,0.00049;262104,0.00091;262730,0.00076;263013,0.00045;263535,0.00043;263597,0.00059;264300,0.00096;267897,0.00089;268960,0.00045;271470,0.00069;271539,0.00047;273911,0.00099;274371,0.00066;276365,0.00049;279207,0.00088;279930,0.00076;279935,0.00034;281637,0.00086;283115,0.00067;283698,0.00055;286826,0.00048;287649,0.00030;287679,0.00093;288347,0.00051;289227,0.00040;290544,0.00084;290605,0.00098;291042,0.00076;291727,0.00073;292340,0.00081;292506,0.00048;292657,0.00042;293083,0.00071;293859,0.00059;294300,0.00092;296276,0.00058;296823,0.00052;297835,0.00093;300690,0.00069;300875,0.00080;302255,0.00082;302336,0.00077;304608,0.00065;304614,0.00067;304673,0.00078;306136,0.00057;307054,0.00019;307745,0.00048;308261,0.00073;308792,0.00096;308922,0.00088;309617,0.00048;309973,0.00061;310156,0.00050;310549,0.00048;310625,0.00055;310714,0.00059;310884,0.00088;311357,0.00036;311830,0.00061;316708,0.00069;320085,0.00024;322160,0.00088;322523,0.00071;323075,0.00075;323304,0.00090;323810,0.00065;323891,0.00092;324029,0.00093;324074,0.00039;325991,0.00021;326052,0.00084;326933,0.00069;327987,0.00062;328008,0.00079;329411,0.00042;329558,0.00054;329721,0.00039;331014,0.00060;332659,0.00049;333079,0.00050;334949,0.00064;335100,0.00011;336047,0.00035;336770,0.00074;338676,0.00087;338978,0.00025;339253,0.00061;341164,0.00096;342011,0.00030;344363,0.00068;345834,0.00062;345922,0.00036;348000,0.00076;348173,0.00046;348594,0.00043;350751,0.00091;351667,0.00055;351885,0.00053;352451,0.00046;352778,0.00022;353889,0.00083;354640,0.00096;354903,0.00082;356605,0.00059;357306,0.00081;358020,0.00079;358175,0.00063;360770,0.00040;360910,0.00044;360952,0.00065;361006,0.00087;361137,0.00057;362919,0.00089;363131,0.00065;364479,0.00049;364712,0.00062;366342,0.00087;368108,0.00061;368322,0.00035;368614,0.00098;370167,0.00046;370726,0.00040;371048,0.00085;372331,0.00093;372536,0.00060;373412,0.00034;375525,0.00069;376893,0.00090;379062,0.00051;379658,0.00043;379824,0.00063;380878,0.00090;381801,0.00046;382850,0.00045;383989,0.00045;385573,0.00062;385996,0.00089;386935,0.00096;387957,0.00034;388616,0.00060;389311,0.00095;389807,0.00011;390422,0.00049;390870,0.00068;391998,0.00077;393079,0.00042;393285,0.00061;393714,0.00042;394785,0.00051;395115,0.00099;396088,0.00079;396747,0.00087;400514,0.00051;400800,0.00078;401282,0.00093;401365,0.00039;403414,0.00077;403696,0.00077;403858,0.00077;405472,0.00054;406889,0.00077;408746,0.00070;411726,0.00083;411783,0.00031;413139,0.00098;414083,0.00047;416191,0.00071;416346,0.00085;417484,0.00060;417557,0.00051;417651,0.00099;419303,0.00098;419789,0.00070;422695,0.00069;424038,0.00056;424266,0.00090;424312,0.00050;424985,0.00074;425028,0.00079;425058,0.00031;425421,0.00089;427181,0.00015;427464,0.00093;431888,0.00089;432436,0.00042;433053,0.00089;433280,0.00058;435052,0.00062;438203,0.00069;438419,0.00050;438745,0.00071;439084,0.00040;441144,0.00068;445418,0.00088;445439,0.00049;445820,0.00077;446160,0.00084;447508,0.00071;447649,0.00030;448444,0.00068;448859,0.00078;449689,0.00078;450557,0.00048;451388,0.00072;453014,0.00078;453284,0.00053;453724,0.00056;453799,0.00044;454969,0.00085;461058,0.00065;463018,0.00063;463570,0.00066;464012,0.00043;467042,0.00057;468474,0.00067;470755,0.00043;471664,0.00099;471851,0.00032;472409,0.00087;474012,0.00061;475261,0.00024;475269,0.00061;475314,0.00055;478518,0.00090;480352,0.00097;484992,0.00033;486805,0.00049;487576,0.00049;488345,0.00049;489044,0.00049;490039,0.00084;490573,0.00051;492662,0.00072;493640,0.00055;494102,0.00066;494928,0.00100;494978,0.00052;495319,0.00057;496441,0.00095;496676,0.00045;496734,0.00037;497536,0.00084;500471,0.00073;500599,0.00079;500792,0.00070;500971,0.00058;502388,0.00064;503205,0.00041;504102,0.00069;504732,0.00053;505853,0.00060;507091,0.00072;508237,0.00059;510408,0.00098;512486,0.00041;513332,0.00099;514380,0.00031;514533,0.00083;516313,0.00088;517189,0.00068;517316,0.00082;520271,0.00031;522041,0.00063;522111,0.00080;522272,0.00099;523121,0.00067;524377,0.00012;524670,0.00090;526981,0.00040;527845,0.00080;529124,0.00056;530913,0.00083;533295,0.00083;533807,0.00050;535213,0.00057;538746,0.00094;539197,0.00046;539912,0.00087;542317,0.00073;542358,0.00059;543680,0.00095;543722,0.00047;544026,0.00074;544091,0.00052;544226,0.00083;547904,0.00036;548781,0.00078;549971,0.00084;551158,0.00034;553020,0.00048;556638,0.00061;557852,0.00060;558444,0.00061;558720,0.00075;561159,0.00072;562397,0.00095;562738,0.00097;564031,0.00082;565418,0.00077;565990,0.00062;566276,0.00087;566666,0.00049;566907,0.00088;567337,0.00039;569412,0.00030;569791,0.00071;569819,0.00070;570304,0.00095;571373,0.00077;571476,0.00096;575284,0.00042;575455,0.00037;575461,0.00057;575482,0.00021;576460,0.00079;579147,0.00068;583228,0.00045;585512,0.00099;585755,0.00094;586531,0.00067;587339,0.00070;588750,0.00089;589414,0.00088;589494,0.00072;590753,0.00058;591395,0.00081;592349,0.00069;597158,0.00082;599088,0.00099;599461,0.00071;599723,0.00056;599855,0.00080;600585,0.00067;600599,0.00052;600699,0.00068;602475,0.00059;602568,0.00090;602870,0.00070;606422,0.00034;607717,0.00080;610638,0.00053;611833,0.00056;613023,0.00084;613060,0.00064;613118,0.00075;615326,0.00069;615515,0.00048;615746,0.00035;616979,0.00060;618576,0.00072;618876,0.00085;623183,0.00019;623381,0.00060;623963,0.00086;624172,0.00055;629733,0.00094;632141,0.00059;634707,0.00070;634736,0.00042;636155,0.00088;636687,0.00093;639093,0.00099;639451,0.00064;639574,0.00058;639770,0.00097;641571,0.00098;642509,0.00088;644592,0.00048;646475,0.00039;646674,0.00070;647891,0.00068;649226,0.00072;649490,0.00060;649596,0.00071;650256,0.00076;651389,0.00028;651754,0.00046;652185,0.00052;652306,0.00073;652784,0.00054;655694,0.00087;655799,0.00058;655911,0.00065;656510,0.00080;659230,0.00055;660147,0.00024;660500,0.00041;661532,0.00081;661787,0.00059;661815,0.00059;662404,0.00054;667311,0.00039;667426,0.00024;669670,0.00062;670965,0.00050;676482,0.00073;678136,0.00089;678890,0.00086;680058,0.00069;680231,0.00064;681693,0.00066;683824,0.00083;684432,0.00042;685037,0.00051;686784,0.00062;687388,0.00099;687958,0.00087;689448,0.00080;690779,0.00066;692121,0.00076;692912,0.00096;694692,0.00093;694831,0.00075;695074,0.00043;695955,0.00076;698472,0.00083;699472,0.00054;702248,0.00071;702294,0.00056;702500,0.00055;703436,0.00084;703612,0.00046;703652,0.00077;704245,0.00057;704954,0.00035;707695,0.00074;707927,0.00023;708031,0.00062;708399,0.00094;712171,0.00075;713639,0.00089;714577,0.00049;715292,0.00089;716418,0.00049;716654,0.00064;718231,0.00052;718260,0.00048;718857,0.00072;719056,0.00072;721356,0.00031;723533,0.00091;724201,0.00059;724824,0.00072;725454,0.00082;726448,0.00083;726640,0.00071;728466,0.00087;729337,0.00081;730964,0.00077;730973,0.00063;731299,0.00081;731488,0.00085;732028,0.00078;733356,0.00087;733421,0.00098;734848,0.00073;735939,0.00040;739270,0.00062;739830,0.00057;742091,0.00099;742501,0.00042;742805,0.00037;743328,0.00099;743899,0.00023;744274,0.00044;744678,0.00050;745207,0.00070;746633,0.00059;747404,0.00065;750353,0.00091;750805,0.00077;751836,0.00063;752063,0.00068;752693,0.00066;755277,0.00070;756039,0.00037;756855,0.00056;758656,0.00060;761859,0.00065;762039,0.00056;762507,0.00058;763344,0.00068;763530,0.00076;766066,0.00089;767699,0.00055;770722,0.00064;770733,0.00089;771447,0.00081;773306,0.00081;773689,0.00049;773725,0.00067;774318,0.00019;776723,0.00084;777349,0.00054;778111,0.00092;779846,0.00065;782178,0.00039;783392,0.00031;783669,0.00061;784123,0.00068;785824,0.00075;788369,0.00044;788979,0.00038;789235,0.00045;789368,0.00077;789659,0.00026;789953,0.00072;790792,0.00090;792699,0.00042;792890,0.00098;798648,0.00075;800629,0.00040;801307,0.00047;801615,0.00053;801999,0.00048;802523,0.00041;805488,0.00055;805707,0.00067;808668,0.00051;809188,0.00075;814149,0.00083;814687,0.00046;815112,0.00077;816909,0.00067;817202,0.00099;817721,0.00066;817813,0.00096;820153,0.00055;820448,0.00056;820457,0.00037;820471,0.00064;822146,0.00034;822537,0.00050;822558,0.00097;823115,0.00043;823719,0.00033;824028,0.00070;826412,0.00055;826444,0.00098;827889,0.00044;827946,0.00098;829464,0.00055;830193,0.00098;830753,0.00062;831417,0.00060;831872,0.00091;833134,0.00054;834107,0.00094;834273,0.00068;836332,0.00028;836698,0.00040;836905,0.00084;837467,0.00045;839574,0.00050;839809,0.00037;840264,0.00091;840437,0.00090;841396,0.00054;842506,0.00093;843294,0.00016;843682,0.00086;846986,0.00066;847186,0.00019;847911,0.00084;848101,0.00070;850621,0.00071;851672,0.00046;852430,0.00086;853678,0.00076;854539,0.00061;854648,0.00042;857139,0.00044;858942,0.00039;860720,0.00064;861224,0.00079;862018,0.00073;862395,0.00068;862861,0.00071;863208,0.00061;864524,0.00051;867497,0.00022;867816,0.00054;868483,0.00081;868646,0.00042;868830,0.00063;869093,0.00094;869432,0.00050;870706,0.00053;872297,0.00096;874054,0.00057;874077,0.00086;874891,0.00096;875258,0.00063;875275,0.00094;875451,0.00056;876607,0.00077;876930,0.00053;877283,0.00041;877440,0.00060;878217,0.00033;879084,0.00019;880707,0.00092;881992,0.00064;884586,0.00088;884702,0.00018;885883,0.00092;887114,0.00072;888053,0.00083;888662,0.00090;890872,0.00061;891511,0.00061;892189,0.00060;892878,0.00086;893988,0.00085;894957,0.00061;895563,0.00064;896079,0.00095;897188,0.00053;897207,0.00030;898665,0.00052;899077,0.00054;901546,0.00087;901822,0.00098;901983,0.00046;903817,0.00079;904623,0.00096;904896,0.00064;904967,0.00095;906031,0.00083;906427,0.00079;906774,0.00053;908067,0.00058;908336,0.00087;909168,0.00095;910351,0.00075;910496,0.00067;911920,0.00072;911981,0.00080;912380,0.00065;913022,0.00047;915000,0.00078;915819,0.00082;917404,0.00058;918307,0.00072;919087,0.00062;920522,0.00054;922639,0.00086;922818,0.00078;923042,0.00055;923634,0.00066;923855,0.00050;924154,0.00054;925674,0.00065;926021,0.00073;926393,0.00063;927677,0.00061;927679,0.00088;927893,0.00072;928172,0.00069;928697,0.00054;929091,0.00051;930588,0.00035;932741,0.00061;933587,0.00040;934332,0.00053;934827,0.00098;935400,0.00026;936161,0.00056;937356,0.00100;937405,0.00091;937727,0.00074;937852,0.00065;938869,0.00035;938886,0.00073;941948,0.00075;941954,0.00072;942976,0.00080;943894,0.00099;944488,0.00055;945039,0.00098;946114,0.00071;947513,0.00083;947526,0.00049;947827,0.00087;948028,0.00098;948760,0.00065;949449,0.00045;951398,0.00066;952812,0.00077;954236,0.00032;955852,0.00047;956238,0.00090;957057,0.00069;958011,0.00095;958792,0.00097;959701,0.00067;961707,0.00056;961909,0.00083;968426,0.00096;968467,0.00091;968903,0.00100;969244,0.00091;970666,0.00095;970928,0.00060;972112,0.00075;972893,0.00036;973326,0.00032;974961,0.00097;975099,0.00086;977711,0.00044;978741,0.00062;982193,0.00054;984745,0.00055;984898,0.00068;985554,0.00050;985827,0.00071;988249,0.00055;990744,0.00083;992258,0.00060;992647,0.00060;992774,0.00049;993986,0.00077;994944,0.00046;995919,0.00055;996553,0.00050;997067,0.00043;999124,0.00086;
219038,0;219038,0.00000;
220487,0;220487,0.00000;
220790,0;220790,0.00000;
221387,0;221387,0.00000;
221605,0;221605,0.00000;
223550,0;69336,0.00099;115252,0.00079;223550,0.00000;249815,0.00091;581681,0.00098;816096,0.00095;946739,0.00088;
225405,0;225405,0.00000;
229664,0;229664,0.00000;
230302,0;230302,0.00000;
231049,0;231049,0.00000;746436,0.00083;777078,0.00096;
232666,0;232666,0.00000;
234546,0;131257,0.00089;159676,0.00090;176788,0.00077;186884,0.00096;196161,0.00063;234546,0.00000;274483,0.00096;827093,0.00093;842295,0.00094;898148,0.00091;974220,0.00087;
236077,0;236077,0.00000;
236918,0;236918,0.00000;
237481,0;237481,0.00000;
237674,0;237674,0.00000;
238113,0;238113,0.00000;
238155,0;131,0.00094;190,0.00089;2899,0.00100;5334,0.00096;14250,0.00075;14501,0.00089;19188,0.00099;19353,0.00042;22712,0.00071;28357,0.00051;32003,0.00053;32652,0.00097;34342,0.00096;41490,0.00085;41943,0.00069;47326,0.00069;50741,0.00079;51043,0.00079;53424,0.00052;56265,0.00076;56645,0.00074;58141,0.00091;59834,0.00088;60888,0.00059;63695,0.00067;68228,0.00039;70944,0.00088;71466,0.00089;74434,0.00060;75597,0.00071;84596,0.00051;86001,0.00069;91742,0.00075;92989,0.00077;95349,0.00074;99360,0.00094;103476,0.00076;104130,0.00088;105908,0.00092;108073,0.00065;108557,0.00092;108597,0.00069;109607,0.00077;114612,0.00078;116218,0.00083;117247,0.00082;121236,0.00098;121437,0.00100;125191,0.00069;125921,0.00052;126729,0.00080;127896,0.00083;132538,0.00096;133395,0.00066;135237,0.00065;135455,0.00069;138025,0.00035;141498,0.00072;143898,0.00066;144191,0.00099;150410,0.00091;150556,0.00094;157046,0.00090;157261,0.00098;162127,0.00060;162200,0.00073;170249,0.00087;172173,0.00080;178652,0.00067;179098,0.00090;180735,0.00077;183970,0.00098;189853,0.00079;190268,0.00062;191335,0.00041;191448,0.00100;193162,0.00091;195570,0.00071;199715,0.00095;204476,0.00058;205206,0.00060;220211,0.00096;224272,0.00076;225374,0.00099;233623,0.00064;235034,0.00077;237946,0.00084;238155,0.00000;238663,0.00086;242775,0.00098;245227,0.00087;249664,0.00051;250357,0.00064;252762,0.00087;255770,0.00079;257567,0.00070;258212,0.00078;258944,0.00089;259484,0.00070;261368,0.00094;264759,0.00062;265357,0.00095;268171,0.00074;269457,0.00070;270243,0.00100;271746,0.00061;278543,0.00049;282877,0.00077;284661,0.00066;289447,0.00067;290100,0.00062;291783,0.00093;292626,0.00058;292697,0.00053;293319,0.00080;294340,0.00090;297565,0.00076;299760,0.00091;306307,0.00096;312490,0.00086;323732,0.00059;329611,0.00056;331025,0.00089;334357,0.00093;334823,0.00042;336324,0.00057;336341,0.00060;337555,0.00071;342389,0.00071;346140,0.00089;346456,0.00060;352690,0.00095;355433,0.00035;355947,0.00091;357788,0.00098;358061,0.00042;359139,0.00045;364543,0.00092;364963,0.00099;365746,0.00083;367525,0.00092;369893,0.00063;370142,0.00099;370597,0.00063;371070,0.00091;371663,0.00094;376589,0.00093;380523,0.00069;381069,0.00061;381261,0.00093;384437,0.00051;387224,0.00095;389875,0.00057;394054,0.00046;398264,0.00079;401272,0.00074;408848,0.00066;411668,0.00056;413234,0.00078;414153,0.00093;415256,0.00045;417654,0.00047;419899,0.00092;420701,0.00037;424788,0.00095;430203,0.00095;431556,0.00095;432288,0.00071;432761,0.00095;436262,0.00081;440426,0.00067;442442,0.00093;445540,0.00081;446058,0.00078;447383,0.00097;448389,0.00089;448432,0.00040;448883,0.00044;450085,0.00059;454127,0.00075;457921,0.00098;459148,0.00097;459676,0.00094;467001,0.00050;467400,0.00058;469194,0.00098;473195,0.00049;475785,0.00029;476951,0.00099;478436,0.00057;478752,0.00086;480404,0.00057;483128,0.00079;484687,0.00078;490623,0.00061;491355,0.00064;493496,0.00070;499867,0.00068;504245,0.00097;505000,0.00078;506849,0.00080;506954,0.00084;513601,0.00074;513766,0.00070;515813,0.00064;516461,0.00059;517325,0.00076;518142,0.00093;519459,0.00073;521823,0.00044;523285,0.00086;524671,0.00086;524871,0.00061;525860,0.00076;527549,0.00085;527689,0.00090;527982,0.00057;528704,0.00078;530248,0.00062;535876,0.00059;537816,0.00074;538120,0.00063;541128,0.00093;543047,0.00048;546446,0.00090;557660,0.00062;561701,0.00082;562033,0.00071;564067,0.00073;565616,0.00065;568633,0.00075;569911,0.00025;579076,0.00099;581401,0.00084;581875,0.00090;590323,0.00050;594821,0.00080;595189,0.00092;603842,0.00086;604510,0.00075;604775,0.00062;606847,0.00080;607623,0.00070;608699,0.00061;615911,0.00099;618383,0.00048;618625,0.00099;620866,0.00061;623024,0.00074;624661,0.00090;624807,0.00074;625259,0.00070;625447,0.00091;626700,0.00059;637284,0.00093;644579,0.00093;645519,0.00047;645603,0.00092;645702,0.00070;651323,0.00056;651540,0.00081;654537,0.00096;656054,0.00060;660441,0.00076;661015,0.00061;661528,0.00084;671425,0.00099;679096,0.00076;680118,0.00084;687509,0.00082;689412,0.00096;693164,0.00099;693994,0.00081;696584,0.00097;698997,0.00066;700873,0.00086;704159,0.00097;705974,0.00051;711656,0.00094;715849,0.00073;719683,0.00079;720996,0.00065;723558,0.00042;723568,0.00088;725102,0.00043;725492,0.00085;725547,0.00042;730669,0.00074;731711,0.00038;734645,0.00067;740378,0.00040;741471,0.00081;741716,0.00097;748410,0.00088;750872,0.00080;752662,0.00094;755229,0.00083;755383,0.00031;756613,0.00067;759020,0.00060;759744,0.00075;760794,0.00081;761101,0.00040;762888,0.00055;766566,0.00073;768306,0.00081;768997,0.00091;769164,0.00078;770697,0.00096;773724,0.00089;786350,0.00089;791613,0.00088;792546,0.00039;792884,0.00076;794462,0.00055;796229,0.00090;798449,0.00092;799942,0.00078;814434,0.00082;824199,0.00089;824407,0.00100;825826,0.00077;829410,0.00080;829627,0.00061;832072,0.00085;833619,0.00081;839696,0.00099;840935,0.00089;848472,0.00098;848845,0.00063;849472,0.00065;850376,0.00087;858077,0.00095;870201,0.00047;870469,0.00055;871246,0.00074;876193,0.00074;876940,0.00093;877648,0.00079;877723,0.00066;877903,0.00050;878335,0.00096;879451,0.00068;881899,0.00062;883146,0.00066;885550,0.00050;886489,0.00100;887321,0.00099;897232,0.00083;897410,0.00085;899992,0.00074;902073,0.00040;906484,0.00090;908626,0.00081;914548,0.00058;915196,0.00092;916088,0.00042;918990,0.00095;922735,0.00097;932206,0.00042;939478,0.00095;941559,0.00079;941571,0.00034;943807,0.00077;947245,0.00085;947707,0.00097;948217,0.00082;948592,0.00096;948683,0.00073;950927,0.00054;955282,0.00053;955548,0.00069;963267,0.00095;965035,0.00066;974645,0.00097;976689,0.00085;977461,0.00072;977966,0.00090;983254,0.00037;984515,0.00071;986424,0.00096;
242963,0;242963,0.00000;
245007,0;245007,0.00000;
245232,0;245232,0.00000;
246608,0;48757,0.00042;53298,0.00081;97727,0.00081;111981,0.00035;163245,0.00041;170607,0.00045;187992,0.00077;191894,0.00048;229764,0.00025;246608,0.00000;355404,0.00025;515809,0.00064;527896,0.00074;589823,0.00049;630965,0.00059;724388,0.00024;745203,0.00077;755981,0.00045;764953,0.00037;818175,0.00023;843712,0.00100;843745,0.00042;859771,0.00043;881819,0.00078;898357,0.00091;
247768,0;247768,0.00000;
250135,0;250135,0.00000;
251261,0;64578,0.00057;251261,0.00000;282647,0.00081;575321,0.00088;
252439,0;243452,0.00085;252439,0.00000;608953,0.00070;722985,0.00065;981434,0.00075;
252826,0;252826,0.00000;
253633,0;253633,0.00000;
